target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme	is_secreted
GTX0536PRED_002787-T1	0.0121137710068907	0.0388915806010702	0.709265837717834	0.282709764852637	5.11446344086983	0.19032215860606	0.0193402669757048	0.0701753366746049	0.15504113915455	0.15504113915455	lowFC	GTX0536PRED_002787	mRNA	GTX0536_3	2542458	2544099	-		hypothetical protein	NA	NA	6074at3041	PF01209;PF08241;PF08242;PF13489;PF13649;PF13847	IPR004033 UbiE/COQ5 methyltransferase;IPR023576 UbiE/COQ5 methyltransferase, conserved site;IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily;IPR032904 2-phytyl-1,4-naphtoquinone methyltransferase MenG	NA	GO_function: GO:0052624 - 2-phytyl-1,4-naphthoquinone methyltransferase activity [Evidence IEA];GO_function: GO:0008168 - methyltransferase activity [Evidence IEA];GO_process: GO:0042372 - phylloquinone biosynthetic process [Evidence IEA]			No
GTX0536PRED_011208-T1	0.00455874076215874	0.0169652872395457	0.701459543615931	0.247283175359516	7.97759659083632	0.198752045357661	0.0011633656855268	0.100388484793522	0.132252566276405	0.132252566276405	lowFC	GTX0536PRED_011208	mRNA	GTX0536_16	1233549	1236448	-		hypothetical protein	NA	NA		PF00168	IPR000008 C2 domain;IPR035892 C2 domain superfamily	NA				No
GTX0536PRED_010476-T1	0.00142608911798533	0.00606303949252552	0.698191783625486	0.218915701107831	6.09383162319708	0.197327486837643	0.00788134023202165	0.0931964491700938	0.0966802980040511	0.0966802980040511	lowFC	GTX0536PRED_010476	mRNA	GTX0536_14	2233394	2235068	-		hypothetical protein	NA	NA	6909at3041	PF00828	IPR001196 Ribosomal protein L15, conserved site;IPR005749 Ribosomal protein L15, bacterial-type;IPR021131 Ribosomal protein L18e/L15P;IPR030878 Ribosomal protein L15;IPR036227 Ribosomal L18e/L15P superfamily	NA	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_component: GO:0015934 - large ribosomal subunit [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]			No
GTX0536PRED_011521-T1	0.000901455361770852	0.00403426434629826	0.692808425070282	0.208702191321523	7.10958559948827	0.138899104358101	0.00237244279124469	0.0356002556636066	0.0926601491994581	0.0926601491994581	lowFC	GTX0536PRED_011521	mRNA	GTX0536_17	613570	622125	-		hypothetical protein	NA	NA		PF00464	IPR001085 Serine hydroxymethyltransferase;IPR015421 Pyridoxal phosphate-dependent transferase, major domain;IPR015422 Pyridoxal phosphate-dependent transferase, small domain;IPR015424 Pyridoxal phosphate-dependent transferase;IPR019798 Serine hydroxymethyltransferase, pyridoxal phosphate binding site;IPR039429 Serine hydroxymethyltransferase-like domain	NA	GO_function: GO:0030170 - pyridoxal phosphate binding [Evidence IEA];GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0004372 - glycine hydroxymethyltransferase activity [Evidence IEA];GO_process: GO:0019264 - glycine biosynthetic process from serine [Evidence IEA];GO_process: GO:0035999 - tetrahydrofolate interconversion [Evidence IEA]			No
GTX0536PRED_010955-T1	0.00311023088414887	0.0122231202533918	0.687579692135941	0.232555359599922	5.60875039502336	0.139131873111244	0.00875928978274046	0.0312217814226203	0.109237790825221	0.109237790825221	lowFC	GTX0536PRED_010955	mRNA	GTX0536_15	2152274	2156858	+	GDI1	Rab GDP dissociation inhibitor alpha	NA	NA	2042at3041	PF00996	IPR000806 Rab GDI protein;IPR018203 GDP dissociation inhibitor;IPR036188 FAD/NAD(P)-binding domain superfamily	NA	GO_function: GO:0005093 - Rab GDP-dissociation inhibitor activity [Evidence IEA];GO_function: GO:0005092 - GDP-dissociation inhibitor activity [Evidence IEA];GO_process: GO:0007264 - small GTPase mediated signal transduction [Evidence IEA];GO_process: GO:0015031 - protein transport [Evidence IEA]			No
GTX0536PRED_006213-T1	0.00083583047610538	0.00376340314198751	0.685350051851924	0.20515480923466	6.85512720075395	0.119978135908057	0.00262311837834055	0.0168181170168497	0.08920632689899	0.08920632689899	lowFC	GTX0536PRED_006213	mRNA	GTX0536_7	2589941	2600147	-		hypothetical protein	NA	NA		PF00226;PF14308	IPR001623 DnaJ domain;IPR026894 DNAJ-containing protein, X-domain;IPR036869 Chaperone J-domain superfamily	NA				No
GTX0536PRED_008652-T1	0.0140019490439137	0.0436549655746909	0.68212665602175	0.277601717609207	5.17291011552301	0.237022067990343	0.0226765803415398	0.127882054834297	0.145460249373911	0.145460249373911	lowFC	GTX0536PRED_008652	mRNA	GTX0536_11	1502941	1505080	-		hypothetical protein	NA	NA		PF13714	IPR015813 Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily;IPR039556 ICL/PEPM domain;IPR040442 Pyruvate kinase-like domain superfamily	NA	GO_function: GO:0003824 - catalytic activity [Evidence IEA]			No
GTX0536PRED_010027-T1	0.00486261139363376	0.0178826835786846	0.681086074345051	0.241863206341863	5.51591574905282	0.189832685479302	0.0116307571750154	0.0868391178423699	0.116000829549276	0.116000829549276	lowFC	GTX0536PRED_010027	mRNA	GTX0536_13	2782853	2784624	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_012653-T1	0.00255427145684738	0.0102245239415411	0.68085140924086	0.225683858959316	7.62746645962579	0.175006334055447	0.00096005528346687	0.0811135745239341	0.110166935686937	0.110166935686937	lowFC	GTX0536PRED_012653	mRNA	GTX0536_11	1833323	1835031	+	UBIQUITIN40S	Ubiquitin-40S ribosomal protein S27a	NA	NA		PF00240;PF01599	IPR000626 Ubiquitin-like domain;IPR002906 Ribosomal protein S27a;IPR011332 Zinc-binding ribosomal protein;IPR019954 Ubiquitin conserved site;IPR019956 Ubiquitin domain;IPR029071 Ubiquitin-like domain superfamily;IPR038582 S27a-like superfamily	NA	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_function: GO:0005515 - protein binding [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]			No
GTX0536PRED_004211-T1	0.00494474601769106	0.0181135213128474	0.671347530264451	0.238861736024537	6.57870657084844	0.210371316397545	0.00423692281897435	0.120246558497365	0.0888202089188666	0.120246558497365	lowFC	GTX0536PRED_004211	mRNA	GTX0536_5	617421	625983	+		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR001245 Serine-threonine/tyrosine-protein kinase, catalytic domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily;IPR017441 Protein kinase, ATP binding site	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]			No
GTX0536PRED_002637-T1	0.00483604584674597	0.0178083263070462	0.66658892179444	0.236567249018637	7.82058573969126	0.122107398469769	0.000984800540152917	0.0269711070947644	0.121118610314202	0.121118610314202	lowFC	GTX0536PRED_002637	mRNA	GTX0536_3	1811674	1813955	-	RPL7A1	60S ribosomal protein L7a-1	NA	NA	6123at3041	PF01248	IPR001921 Ribosomal protein L7A/L8;IPR004037 Ribosomal protein L7Ae conserved site;IPR004038 Ribosomal protein L7Ae/L30e/S12e/Gadd45;IPR018492 Ribosomal protein L7Ae/L8/Nhp2 family;IPR029064 50S ribosomal protein L30e-like	NA	GO_component: GO:1990904 - ribonucleoprotein complex [Evidence IEA];GO_process: GO:0042254 - ribosome biogenesis [Evidence IEA]			No
GTX0536PRED_003317-T1	0.00247272849650532	0.00994051025959017	0.666360369422035	0.220163685476957	5.93964202259958	0.108505248715933	0.00625257819884394	0.00666368394542071	0.0995046183163481	0.0995046183163481	lowFC	GTX0536PRED_003317	mRNA	GTX0536_4	291685	294127	+		hypothetical protein	NA	NA		PF03151;PF08449	IPR004853 Sugar phosphate transporter domain	NA				No
GTX0536PRED_003570-T1	0.00425405083616154	0.0161091317763418	0.665613581736219	0.232839328150332	5.58328082289179	0.192811831918419	0.00742015881018491	0.0994112244870366	0.110865265335629	0.110865265335629	lowFC	GTX0536PRED_003570	mRNA	GTX0536_4	1646868	1649074	+		hypothetical protein	NA	NA		PF01734	IPR002641 Patatin-like phospholipase domain;IPR016035 Acyl transferase/acyl hydrolase/lysophospholipase;IPR033562 Patatin-like phospholipase domain-containing protein	NA	GO_function: GO:0016787 - hydrolase activity [Evidence IEA];GO_process: GO:0006629 - lipid metabolic process [Evidence IEA];GO_process: GO:0016042 - lipid catabolic process [Evidence IEA]			No
GTX0536PRED_000211-T1	0.00936504777164764	0.031412451945096	0.659164093685368	0.253677597759542	5.29390487599046	0.217740127574727	0.00833561531669659	0.128265180395654	0.132069454367053	0.132069454367053	lowFC	GTX0536PRED_000211	mRNA	GTX0536_1	1198614	1200413	-		hypothetical protein	NA	NA		PF12906	IPR011016 Zinc finger, RING-CH-type;IPR013083 Zinc finger, RING/FYVE/PHD-type	NA	GO_function: GO:0008270 - zinc ion binding [Evidence IEA]			No
GTX0536PRED_002934-T1	0.00432815702202305	0.0163456374209915	0.652875807537846	0.228822423875077	5.63606308804246	0.156514148850671	0.00653425483807057	0.0640377925552339	0.10770509425589	0.10770509425589	lowFC	GTX0536PRED_002934	mRNA	GTX0536_3	3208927	3210470	+		hypothetical protein	NA	NA	5047at3041	PF00025;PF00071;PF01926;PF04670;PF08477	IPR001806 Small GTPase;IPR005225 Small GTP-binding protein domain;IPR027417 P-loop containing nucleoside triphosphate hydrolase	NA	GO_function: GO:0003924 - GTPase activity [Evidence IEA];GO_function: GO:0005525 - GTP binding [Evidence IEA]			No
GTX0536PRED_009822-T1	0.00987052045281997	0.0327771365569383	0.651618055758998	0.252532584823838	5.34333923242393	0.120381299361856	0.0110190179384366	0.019803171512239	0.128121432384056	0.128121432384056	lowFC	GTX0536PRED_009822	mRNA	GTX0536_13	1495828	1500472	-		hypothetical protein	NA	NA		PF07690	IPR011701 Major facilitator superfamily;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily;IPR044777 Solute carrier family 17 member 9-like	NA	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]			No
GTX0536PRED_010911-T1	0.00444350618707859	0.01662463781459	0.640385432049467	0.225104951807399	5.76603559727939	0.105085323417891	0.00780157243059247	0.00954329158980794	0.102756040649141	0.102756040649141	lowFC	GTX0536PRED_010911	mRNA	GTX0536_15	1967173	1970759	+	CLKR27	3-oxoacyl-[acyl-carrier-protein] reductase, chloroplastic	NA	NA		PF00106;PF08659;PF13561	IPR002347 Short-chain dehydrogenase/reductase SDR;IPR011284 3-oxoacyl-(acyl-carrier-protein) reductase;IPR020904 Short-chain dehydrogenase/reductase, conserved site;IPR036291 NAD(P)-binding domain superfamily	NA	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0004316 - 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [Evidence IEA];GO_function: GO:0051287 - NAD binding [Evidence IEA];GO_process: GO:0006633 - fatty acid biosynthetic process [Evidence IEA]			No
GTX0536PRED_003946-T1	0.0066583019331687	0.023530472574901	0.639664931744208	0.23573705533283	5.55024805823924	0.12512593409753	0.00795315450366509	0.0318826369412695	0.113294756602504	0.113294756602504	lowFC	GTX0536PRED_003946	mRNA	GTX0536_4	3581422	3583455	+		hypothetical protein	NA	NA	2878at3041	PF14870	IPR015943 WD40/YVTN repeat-like-containing domain superfamily;IPR028203 Photosynthesis system II assembly factor Ycf48/Hcf136-like domain	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]			No
GTX0536PRED_007662-T1	0.00434318661017636	0.0163769999257737	0.63429019623578	0.222394340172486	5.83874398964468	0.106807309592983	0.00677197482316347	0.0143697098460116	0.101139099811212	0.101139099811212	lowFC	GTX0536PRED_007662	mRNA	GTX0536_9	2631073	2635050	+		hypothetical protein	NA	NA	818at3041	PF00928	IPR011012 Longin-like domain superfamily;IPR027059 Coatomer delta subunit;IPR028565 Mu homology domain;IPR036168 AP-2 complex subunit mu, C-terminal superfamily	NA	GO_component: GO:0030126 - COPI vesicle coat [Evidence IEA];GO_process: GO:0006890 - retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [Evidence IEA]			No
GTX0536PRED_012446-T1	0.00255430908161807	0.0102245239415411	0.633677963243938	0.210047446208664	6.31355743868625	0.148506835464648	0.00453802677520827	0.0631246564034547	0.0917236379348611	0.0917236379348611	lowFC	GTX0536PRED_012446	mRNA	GTX0536_19	1835278	1849309	-		hypothetical protein	NA	NA		PF02806;PF02922	IPR004193 Glycoside hydrolase, family 13, N-terminal;IPR006047 Glycosyl hydrolase, family 13, catalytic domain;IPR006048 Alpha-amylase/branching enzyme, C-terminal all beta;IPR013780 Glycosyl hydrolase, all-beta;IPR013783 Immunoglobulin-like fold;IPR014756 Immunoglobulin E-set;IPR017853 Glycoside hydrolase superfamily;IPR037439 1,4-alpha-glucan-branching enzyme	NA	GO_function: GO:0043169 - cation binding [Evidence IEA];GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA];GO_function: GO:0003844 - 1,4-alpha-glucan branching enzyme activity [Evidence IEA];GO_process: GO:0005978 - glycogen biosynthetic process [Evidence IEA];GO_process: GO:0005975 - carbohydrate metabolic process [Evidence IEA]		GH13	No
GTX0536PRED_008090-T1	0.00985943917363501	0.0327771365569383	0.633081094284909	0.245311769691475	5.4811625073107	0.121623743251501	0.0127525772983249	0.0252232977631054	0.118544581281668	0.118544581281668	lowFC	GTX0536PRED_008090	mRNA	GTX0536_10	1666345	1671299	+		hypothetical protein	NA	NA		PF00487	IPR005804 Fatty acid desaturase domain	NA	GO_process: GO:0006629 - lipid metabolic process [Evidence IEA]			No
GTX0536PRED_009225-T1	0.00237888550289719	0.00957697664437519	0.629040865033293	0.20703466149099	6.43009564803086	0.121337592769846	0.00347690002092027	0.0354172148025046	0.0900431386525823	0.0900431386525823	lowFC	GTX0536PRED_009225	mRNA	GTX0536_12	1354929	1358257	-		hypothetical protein	NA	NA		PF13537	IPR017932 Glutamine amidotransferase type 2 domain;IPR029055 Nucleophile aminohydrolases, N-terminal	NA				No
GTX0536PRED_006863-T1	0.0117148704314946	0.0378708829847624	0.619593008095201	0.245809886713068	5.45731716319215	0.121488392906254	0.0116223209921874	0.0302992075265702	0.120208588984302	0.120208588984302	lowFC	GTX0536PRED_006863	mRNA	GTX0536_8	2016446	2024458	-		hypothetical protein	NA	NA		PF04810;PF04811;PF04815;PF08033	IPR006895 Zinc finger, Sec23/Sec24-type;IPR006896 Sec23/Sec24, trunk domain;IPR006900 Sec23/Sec24, helical domain;IPR012990 Sec23/Sec24 beta-sandwich;IPR029006 ADF-H/Gelsolin-like domain superfamily;IPR036174 Zinc finger, Sec23/Sec24-type superfamily;IPR036175 Sec23/Sec24 helical domain superfamily;IPR036180 Gelsolin-like domain superfamily;IPR036465 von Willebrand factor A-like domain superfamily	NA	GO_component: GO:0030127 - COPII vesicle coat [Evidence IEA];GO_function: GO:0008270 - zinc ion binding [Evidence IEA];GO_process: GO:0006888 - endoplasmic reticulum to Golgi vesicle-mediated transport [Evidence IEA];GO_process: GO:0006886 - intracellular protein transport [Evidence IEA]			No
GTX0536PRED_003763-T1	0.00337346933771093	0.0131107409440677	0.610362251206883	0.208209319150379	6.35110979389381	0.136787928225719	0.00347301819490979	0.0582003377653839	0.0911112448910491	0.0911112448910491	lowFC	GTX0536PRED_003763	mRNA	GTX0536_4	2566225	2568281	-		hypothetical protein	NA	NA		PF00056;PF02866	IPR001236 Lactate/malate dehydrogenase, N-terminal;IPR001252 Malate dehydrogenase, active site;IPR001557 L-lactate/malate dehydrogenase;IPR010097 Malate dehydrogenase, type 1;IPR015955 Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal;IPR022383 Lactate/malate dehydrogenase, C-terminal;IPR036291 NAD(P)-binding domain superfamily	NA	GO_function: GO:0016615 - malate dehydrogenase activity [Evidence IEA];GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0016616 - oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [Evidence IEA];GO_function: GO:0030060 - L-malate dehydrogenase activity [Evidence IEA];GO_process: GO:0006099 - tricarboxylic acid cycle [Evidence IEA];GO_process: GO:0019752 - carboxylic acid metabolic process [Evidence IEA];GO_process: GO:0006108 - malate metabolic process [Evidence IEA];GO_process: GO:0005975 - carbohydrate metabolic process [Evidence IEA]			No
GTX0536PRED_004490-T1	0.0161442694788527	0.049455043840241	0.609807043928471	0.253490814984836	5.36475507977555	0.136091601510507	0.0136380293340758	0.0474258598210863	0.126560356007764	0.126560356007764	lowFC	GTX0536PRED_004490	mRNA	GTX0536_5	2057757	2059236	+	VHAC''1	V-type proton ATPase subunit c''1	NA	NA	5839at3041	PF00137	IPR000245 V-ATPase proteolipid subunit;IPR002379 V-ATPase proteolipid subunit C-like domain;IPR035921 F/V-ATP synthase subunit C superfamily	NA	GO_component: GO:0033179 - proton-transporting V-type ATPase, V0 domain [Evidence IEA];GO_component: GO:0033177 - proton-transporting two-sector ATPase complex, proton-transporting domain [Evidence IEA];GO_function: GO:0015078 - proton transmembrane transporter activity [Evidence IEA];GO_process: GO:1902600 - proton transmembrane transport [Evidence IEA]			No
GTX0536PRED_006635-T1	0.0150627211499427	0.0464972448258958	0.598760138405515	0.246315413852748	5.43620656301252	0.129708452950804	0.0107238651971386	0.0464842251498012	0.121649843387845	0.121649843387845	lowFC	GTX0536PRED_006635	mRNA	GTX0536_8	972873	975711	+		hypothetical protein	NA	NA	3391at3041	PF00294	IPR001805 Adenosine kinase;IPR002173 Carbohydrate/purine kinase, PfkB, conserved site;IPR011611 Carbohydrate kinase PfkB;IPR029056 Ribokinase-like	NA	GO_function: GO:0004001 - adenosine kinase activity [Evidence IEA];GO_function: GO:0016773 - phosphotransferase activity, alcohol group as acceptor [Evidence IEA];GO_process: GO:0006166 - purine ribonucleoside salvage [Evidence IEA]			No
GTX0536PRED_007348-T1	0.00547165157716542	0.0198365042965454	0.598349383293876	0.215398631867367	6.14823221174194	0.0975625492048176	0.00597547402983454	0.0156341500591964	0.0952534073018017	0.0952534073018017	lowFC	GTX0536PRED_007348	mRNA	GTX0536_9	999275	1003564	-		hypothetical protein	NA	NA	2969at3041	PF00348	IPR000092 Polyprenyl synthetase;IPR008949 Isoprenoid synthase domain superfamily;IPR033749 Polyprenyl synthetase, conserved site	NA	GO_process: GO:0008299 - isoprenoid biosynthetic process [Evidence IEA]			No
GTX0536PRED_007244-T1	0.00963149277591198	0.032212120058652	0.588482018145789	0.227319684584667	5.72507749374609	0.124706959236967	0.00877580237482836	0.0458332830769279	0.103967991806276	0.103967991806276	lowFC	GTX0536PRED_007244	mRNA	GTX0536_9	372318	374441	-		hypothetical protein	NA	NA		PF03134	IPR004345 TB2/DP1/HVA22-related protein	NA				No
