gene	database	ID	Description	Scientific.Name	Max.Score	E.value	Per..ident	cover	taxid	kingdom	phylum	class	order	family	genus	taxonomy
GTX0536PRED_004195	nr	KAK3717201.1	hypothetical protein LTR37_005910 [Vermiconidia calcicola]	Vermiconidia calcicola	390	1e-131	56.42	99	1690605	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Vermiconidia	Fungi
GTX0536PRED_004195	nr	XP_037157802.1	uncharacterized protein HO133_004889 [Letharia lupina]	Letharia lupina	389	1e-131	59.1	99	560253	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Letharia	Fungi
GTX0536PRED_004195	nr	KAI4219019.1	MAG: hypothetical protein L6R36_008615 [Xanthoria steineri]	Xanthoria steineri	389	2e-131	58.68	99	2905939	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria	Fungi
GTX0536PRED_004195	nr	CAD6575606.1	MAG: hypothetical protein ASARMPREDX12_007391 [Alectoria sarmentosa]	Alectoria sarmentosa	389	2e-131	59.04	99	111643	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Alectoria	Fungi
GTX0536PRED_004195	nr	KAI8920782.1	short chain dehydrogenase [Powellomyces hirtus]	Powellomyces hirtus	390	4e-131	56.01	99	109895	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	Fungi
GTX0536PRED_004195	nr	KAK3716880.1	hypothetical protein LTR37_006230 [Vermiconidia calcicola]	Vermiconidia calcicola	388	6e-131	57.19	99	1690605	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Vermiconidia	Fungi
GTX0536PRED_004195	nr	OCL14683.1	NAD(P)-binding protein [Glonium stellatum]	Glonium stellatum	386	2e-130	58.73	99	574774	Fungi	Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Glonium	Fungi
GTX0536PRED_004195	nr	KAI4235275.1	MAG: hypothetical protein LQ349_003273 [Xanthoria aureola]	Xanthoria aureola	386	2e-130	58.08	99	262315	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria	Fungi
GTX0536PRED_004195	nr	KAI4269638.1	MAG: hypothetical protein LQ337_007157 [Flavoplaca oasis]	Flavoplaca oasis	386	2e-130	57.96	99	1301336	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Flavoplaca	Fungi
GTX0536PRED_004195	nr	CAF9917822.1	MAG: hypothetical protein ALECFALPRED_000376 [Alectoria fallacina]	Alectoria fallacina	386	2e-130	58.61	99	1903189	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Alectoria	Fungi
GTX0536PRED_004195	nr	KAK3065603.1	hypothetical protein LTS18_000080 [Coniosporium uncinatum]	Coniosporium uncinatum	385	9e-130	59.29	100	93489	Fungi	Ascomycota	Dothideomycetes	NA	NA	Coniosporium	Fungi
GTX0536PRED_004195	nr	KAA6421479.1	MAG: hypothetical protein FRX49_08423 [Trebouxia sp. A1-2]	Trebouxia sp. A1-2	383	1e-129	65.2	82	2608996	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxiales
GTX0536PRED_004195	nr	KAL4875854.1	NAD(P)-binding protein [Aspergillus karnatakaensis]	Aspergillus karnatakaensis	384	2e-129	58.58	99	1810916	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_004195	nr	CAL5221182.1	g3328 [Coccomyxa viridis]	Coccomyxa viridis	383	3e-129	60.79	98	1274662	Viridiplantae	Chlorophyta	Trebouxiophyceae	NA	NA	Coccomyxa	other Viridiplantae
GTX0536PRED_004195	nr	KFY78234.1	hypothetical protein V499_02550 [Pseudogymnoascus sp. VKM F-103]	Pseudogymnoascus sp. VKM F-103	384	3e-129	57.96	99	1420912	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Fungi
GTX0536PRED_004195	nr	CAF9939231.1	hypothetical protein IMSHALPRED_001263 [Imshaugia aleurites]	Imshaugia aleurites	383	4e-129	58.81	99	172621	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Imshaugia	Fungi
GTX0536PRED_004195	nr	KAI4109344.1	MAG: hypothetical protein LQ339_001844 [Xanthoria mediterranea]	Xanthoria mediterranea	383	5e-129	57.78	99	408593	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria	Fungi
GTX0536PRED_004195	nr	KAI9818062.1	MAG: hypothetical protein M1827_000686 [Pycnora praestabilis]	Pycnora praestabilis	382	7e-129	58.43	99	1453791	Fungi	Ascomycota	Candelariomycetes	Candelariales	Pycnoraceae	Pycnora	Fungi
GTX0536PRED_004195	nr	KAI4167395.1	MAG: hypothetical protein LQ343_007248 [Gyalolechia ehrenbergii]	Gyalolechia ehrenbergii	382	7e-129	55.99	99	1301418	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Gyalolechia	Fungi
GTX0536PRED_004195	nr	KAH6988843.1	hypothetical protein BKA56DRAFT_477314 [Ilyonectria sp. MPI-CAGE-AT-0026]	Ilyonectria sp. MPI-CAGE-AT-0026	382	1e-128	57.1	99	2824670	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Fungi
GTX0536PRED_004195	nr	KAK3075246.1	hypothetical protein LTR53_001611 [Teratosphaeriaceae sp. CCFEE 6253]	Teratosphaeriaceae sp. CCFEE 6253	382	2e-128	56.51	99	2901253	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	Fungi
GTX0536PRED_004195	nr	KAI4283845.1	MAG: hypothetical protein L6R38_001892 [Xanthoria sp. 2 TBL-2021]	Xanthoria sp. 2 TBL-2021	381	3e-128	56.29	99	2903222	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria	Fungi
GTX0536PRED_004195	nr	KAI8723150.1	hypothetical protein NCS52_00170200 [Fusarium sp. LHS14.1]	Fusarium sp. LHS14.1	381	3e-128	55.49	99	2898545	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAK3073311.1	hypothetical protein LTR53_005213 [Teratosphaeriaceae sp. CCFEE 6253]	Teratosphaeriaceae sp. CCFEE 6253	381	3e-128	55.92	99	2901253	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	Fungi
GTX0536PRED_004195	nr	KAK5119975.1	hypothetical protein LTR85_007051 [Meristemomyces frigidus]	Meristemomyces frigidus	381	4e-128	55.19	99	1508187	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Meristemomyces	Fungi
GTX0536PRED_004195	nr	XP_060433440.1	short-chain dehydrogenase [Colletotrichum godetiae]	Colletotrichum godetiae	380	5e-128	55.92	100	1209918	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_004195	nr	KAI4188990.1	MAG: hypothetical protein LQ346_005197 [Caloplaca aetnensis]	Caloplaca aetnensis	380	8e-128	56.42	99	520572	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Fungi
GTX0536PRED_004195	nr	KAL2691412.1	hypothetical protein Neosp_001797 [[Neocosmospora] sp. MSC-2022a]	[Neocosmospora] sp. MSC-2022a	380	9e-128	55.19	99	2954835	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAI4232135.1	MAG: hypothetical protein L6R40_007500 [Xanthomendoza cf. fulva]	Xanthomendoza cf. fulva	379	1e-127	57.96	99	2903221	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthomendoza	Fungi
GTX0536PRED_004195	nr	KAJ3010982.1	hypothetical protein HKX48_007089 [Thoreauomyces humboldtii]	Thoreauomyces humboldtii	378	3e-127	55.26	99	1396496	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Thoreauomyces	Fungi
GTX0536PRED_004195	nr	XP_003045813.1	uncharacterized protein NECHADRAFT_32426 [Fusarium vanettenii 77-13-4]	Fusarium vanettenii 77-13-4	378	3e-127	55.19	99	660122	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	RFU27442.1	hypothetical protein B7463_g8890, partial [Scytalidium lignicola]	Scytalidium lignicola	378	3e-127	57.89	99	5539	Fungi	Ascomycota	Leotiomycetes	NA	NA	Scytalidium	Fungi
GTX0536PRED_004195	nr	KXH36782.1	short-chain dehydrogenase [Colletotrichum salicis]	Colletotrichum salicis	378	4e-127	55.62	100	1209931	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_004195	nr	XP_052917421.1	hypothetical protein NCS57_00214000 [Fusarium keratoplasticum]	Fusarium keratoplasticum	378	4e-127	54.6	99	1328300	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAI8685454.1	hypothetical protein NCS55_00217800 [Fusarium keratoplasticum]	Fusarium keratoplasticum	379	5e-127	54.71	100	1328300	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAK9802621.1	hypothetical protein WJX73_005824 [Symbiochloris irregularis]	Symbiochloris irregularis	377	7e-127	57.4	99	706552	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Symbiochloris	Trebouxiales
GTX0536PRED_004195	nr	VUC32110.1	unnamed protein product [Clonostachys rosea]	Clonostachys rosea	377	7e-127	58.63	99	29856	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Fungi
GTX0536PRED_004195	nr	KAJ4226371.1	hypothetical protein NW759_004958 [Fusarium solani]	Fusarium solani	377	9e-127	54.3	99	169388	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAJ3136292.1	hypothetical protein HDU90_003344 [Geranomyces variabilis]	Geranomyces variabilis	377	9e-127	55.26	100	109894	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Geranomyces	Fungi
GTX0536PRED_004195	nr	XP_046139584.2	uncharacterized protein MRS44_006792 [Fusarium solani]	Fusarium solani	377	9e-127	54.6	99	169388	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	RSL86601.1	hypothetical protein CEP51_002714 [Fusarium floridanum]	Fusarium floridanum	377	9e-127	55.49	99	1325733	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	RSL91093.1	hypothetical protein CDV31_015545 [Fusarium ambrosium]	Fusarium ambrosium	377	2e-126	55.19	99	131363	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAF3928980.1	hypothetical protein ABW19_dt0202302 [Dactylella cylindrospora]	Dactylella cylindrospora	376	2e-126	53.13	100	1814901	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Fungi
GTX0536PRED_004195	nr	KAH7274967.1	hypothetical protein B0J15DRAFT_434543 [Fusarium solani]	Fusarium solani	376	3e-126	54.3	99	169388	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	XP_060448536.1	short-chain dehydrogenase [Colletotrichum phormii]	Colletotrichum phormii	376	3e-126	55.33	100	359342	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_004195	nr	KAK4548418.1	hypothetical protein LTR36_009328 [Oleoguttula mirabilis]	Oleoguttula mirabilis	376	3e-126	54.9	99	1507867	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Oleoguttula	Fungi
GTX0536PRED_004195	nr	KIV78708.1	hypothetical protein PV11_06328 [Exophiala sideris]	Exophiala sideris	376	3e-126	60.3	99	1016849	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Fungi
GTX0536PRED_004195	nr	XP_062676232.1	uncharacterized protein EDD37DRAFT_646062 [Exophiala viscosa]	Exophiala viscosa	375	4e-126	59.7	99	2486360	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Fungi
GTX0536PRED_004195	nr	KAI1616097.1	hypothetical protein EDD36DRAFT_460991 [Exophiala viscosa]	Exophiala viscosa	375	5e-126	59.7	99	2486360	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Fungi
GTX0536PRED_004195	nr	XP_044669584.1	uncharacterized protein KY384_004803 [Bacidia gigantensis]	Bacidia gigantensis	375	6e-126	58.13	99	2732470	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidia	Fungi
GTX0536PRED_004195	nr	KAH8803532.1	short-chain dehydrogenase/reductase-like protein [Xylogone sp. PMI_703]	Xylogone sp. PMI_703	375	6e-126	57.31	99	2614602	Fungi	Ascomycota	Leotiomycetes	NA	NA	Xylogone	Fungi
GTX0536PRED_004195	nr	KAK3048864.1	hypothetical protein LTR09_009759 [Extremus antarcticus]	Extremus antarcticus	374	1e-125	55.22	99	702011	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Extremus	Fungi
GTX0536PRED_004195	nr	KAH7090634.1	hypothetical protein FB567DRAFT_296596 [Paraphoma chrysanthemicola]	Paraphoma chrysanthemicola	374	2e-125	57.53	99	798071	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Fungi
GTX0536PRED_004195	nr	KXH39149.1	short-chain dehydrogenase [Colletotrichum nymphaeae SA-01]	Colletotrichum nymphaeae SA-01	374	2e-125	55.62	100	1460502	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_004195	nr	KAJ4327228.1	hypothetical protein N0V84_002358 [Fusarium piperis]	Fusarium piperis	374	2e-125	53.98	99	1435070	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	XP_035329861.1	short-chain dehydrogenase [Colletotrichum scovillei]	Colletotrichum scovillei	374	2e-125	55.62	100	1209932	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_004195	nr	KAJ3163377.1	hypothetical protein HDU88_006326 [Geranomyces variabilis]	Geranomyces variabilis	374	2e-125	55.26	100	109894	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Geranomyces	Fungi
GTX0536PRED_004195	nr	RSL53753.1	hypothetical protein CEP54_010237 [Fusarium duplospermum]	Fusarium duplospermum	374	3e-125	54.3	99	1325734	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAK4949832.1	hypothetical protein LTR10_011674 [Elasticomyces elasticus]	Elasticomyces elasticus	373	3e-125	60	99	574655	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Elasticomyces	Fungi
GTX0536PRED_004195	nr	KAK5674206.1	hypothetical protein LTS10_013043 [Elasticomyces elasticus]	Elasticomyces elasticus	373	3e-125	54.3	99	574655	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Elasticomyces	Fungi
GTX0536PRED_004195	nr	KAL2075239.1	hypothetical protein VTL71DRAFT_182 [Oculimacula yallundae]	Oculimacula yallundae	374	4e-125	56.59	99	86028	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Oculimacula	Fungi
GTX0536PRED_004195	nr	KAF6812088.1	hypothetical protein CSOJ01_05369 [Colletotrichum sojae]	Colletotrichum sojae	373	5e-125	57.35	99	2175907	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_004195	nr	XP_053048390.1	uncharacterized protein N0V96_001608 [Colletotrichum fioriniae]	Colletotrichum fioriniae	373	5e-125	55.62	100	710243	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_004195	nr	UPK97163.1	hypothetical protein LCI18_008098 [Fusarium solani-melongenae]	Fusarium solani-melongenae	373	5e-125	54.28	99	2747967	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_004195	nr	KAL1617416.1	hypothetical protein SLS56_010994 [Neofusicoccum ribis]	Neofusicoccum ribis	373	5e-125	57.69	99	45134	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Fungi
GTX0536PRED_004195	nr	GAQ78931.1	NAD(P)-binding Rossmann-fold superfamily protein [Klebsormidium nitens]	Klebsormidium nitens	419	3e-143	63.91	100	105231	Viridiplantae	Streptophyta	Klebsormidiophyceae	Klebsormidiales	Klebsormidiaceae	Klebsormidium	other Viridiplantae
GTX0536PRED_004195	nr	BDA47804.1	Short-chain dehydrogenase TIC 32, chloroplastic [Coccomyxa sp. Obi]	Coccomyxa sp. Obi	407	6e-139	61.89	98	2315456	Viridiplantae	Chlorophyta	Trebouxiophyceae	NA	NA	Coccomyxa	other Viridiplantae
GTX0536PRED_004195	nr	KAL0039352.1	hypothetical protein WJX79_004466 [Trebouxia sp. C0005]	Trebouxia sp. C0005	394	6e-134	59.69	97	2905654	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxiales
GTX0536PRED_004195	nr	CAL5221182.1	g3328 [Coccomyxa viridis]	Coccomyxa viridis	383	2e-129	60.79	98	1274662	Viridiplantae	Chlorophyta	Trebouxiophyceae	NA	NA	Coccomyxa	other Viridiplantae
GTX0536PRED_004195	nr	KAL0488333.1	WW domain-containing oxidoreductase [Acrasis kona]	Acrasis kona	372	8e-125	59.39	97	1008807	NA	Heterolobosea	NA	NA	Acrasidae	Acrasis	protists
GTX0536PRED_004195	nr	PRP87310.1	hypothetical protein PROFUN_01572 [Planoprotostelium fungivorum]	Planoprotostelium fungivorum	366	4e-122	54.91	98	1890364	NA	Evosea	Variosea	Cavosteliida	Cavosteliaceae	Planoprotostelium	protists
GTX0536PRED_004195	nr	PRP83269.1	hypothetical protein PROFUN_09481 [Planoprotostelium fungivorum]	Planoprotostelium fungivorum	363	1e-117	55.49	97	1890364	NA	Evosea	Variosea	Cavosteliida	Cavosteliaceae	Planoprotostelium	protists
GTX0536PRED_004195	nr	WP_309348948.1	oxidoreductase [Parvibaculum sp.]	Parvibaculum sp.	276	2e-87	47.04	100	2024848	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Parvibaculum	Bacteria
GTX0536PRED_004195	nr	PRP85749.1	WW domain-containing oxidoreductase [Planoprotostelium fungivorum]	Planoprotostelium fungivorum	273	1e-85	45.65	98	1890364	NA	Evosea	Variosea	Cavosteliida	Cavosteliaceae	Planoprotostelium	protists
GTX0536PRED_004195	nr	PRP84914.1	WW domain-containing oxidoreductase [Planoprotostelium fungivorum]	Planoprotostelium fungivorum	270	9e-85	45.35	98	1890364	NA	Evosea	Variosea	Cavosteliida	Cavosteliaceae	Planoprotostelium	protists
GTX0536PRED_004195	nr	TMA79486.1	MAG: SDR family NAD(P)-dependent oxidoreductase [Deltaproteobacteria bacterium]	Deltaproteobacteria bacterium	268	5e-84	47.74	93	2026735	Pseudomonadati	Myxococcota	Myxococcia	NA	NA	NA	Bacteria
GTX0536PRED_004195	nr	TMB10010.1	MAG: SDR family NAD(P)-dependent oxidoreductase [Deltaproteobacteria bacterium]	Deltaproteobacteria bacterium	263	2e-82	47.1	93	2026735	Pseudomonadati	Myxococcota	Myxococcia	NA	NA	NA	Bacteria
GTX0536PRED_004195	nr	TMA89050.1	MAG: SDR family NAD(P)-dependent oxidoreductase [Deltaproteobacteria bacterium]	Deltaproteobacteria bacterium	263	3e-82	46.77	93	2026735	Pseudomonadati	Myxococcota	Myxococcia	NA	NA	NA	Bacteria
GTX0536PRED_004195	nr	WP_113890977.1	SDR family NAD(P)-dependent oxidoreductase [Roseiarcus fermentans]	Roseiarcus fermentans	260	4e-81	46.67	91	1473586	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Roseiarcaceae	Roseiarcus	Bacteria
GTX0536PRED_004195	nr	WP_088250191.1	oxidoreductase [Deinococcus indicus]	Deinococcus indicus	259	1e-80	46.2	96	223556	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nr	WP_252633523.1	SDR family NAD(P)-dependent oxidoreductase [Caulobacter segnis]	Caulobacter segnis	259	1e-80	44.75	94	88688	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nr	WP_188844385.1	oxidoreductase [Deinococcus soli (ex Cha et al. 2016)]	Deinococcus soli (ex Cha et al. 2016)	258	2e-80	46.04	96	1309411	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nr	WP_110828008.1	oxidoreductase [Deinococcus arenae]	Deinococcus arenae	258	2e-80	45.87	96	1452751	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nr	WP_062157121.1	oxidoreductase [Deinococcus actinosclerus]	Deinococcus actinosclerus	258	3e-80	45.57	96	1768108	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nr	WP_269716965.1	SDR family NAD(P)-dependent oxidoreductase [Caulobacter sp. NIBR2454]	Caulobacter sp. NIBR2454	258	3e-80	44.86	93	3015996	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nr	WP_158944428.1	SDR family NAD(P)-dependent oxidoreductase [Granulicella sp. S190]	Granulicella sp. S190	258	4e-80	44.41	95	1747226	Pseudomonadati	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella	Bacteria
GTX0536PRED_004195	nr	GGM48581.1	oxidoreductase [Deinococcus arenae]	Deinococcus arenae	258	4e-80	45.87	96	1452751	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nr	WP_296600346.1	SDR family NAD(P)-dependent oxidoreductase [Phenylobacterium sp.]	Phenylobacterium sp.	257	6e-80	47.92	90	1871053	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria
GTX0536PRED_004195	nr	WP_132095130.1	SDR family NAD(P)-dependent oxidoreductase [Caulobacter sp. BK020]	Caulobacter sp. BK020	257	6e-80	43.29	95	2512117	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Bacteria
GTX0536PRED_004195	nr	WP_293866655.1	MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase [unclassified Sphingomonas]	unclassified Sphingomonas	256	1e-79	45.22	92	196159	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria
GTX0536PRED_004195	nr	WP_143719739.1	oxidoreductase [Deinococcus detaillensis]	Deinococcus detaillensis	256	2e-79	45.96	95	2592048	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_004195	nr	TAL23330.1	MAG: SDR family NAD(P)-dependent oxidoreductase [Frankiales bacterium]	Frankiales bacterium	255	2e-79	46.69	93	1909291	Bacillati	Actinomycetota	Actinomycetes	Frankiales	NA	NA	Bacteria
